MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
3.470500,32.000000,4.869986,1.034578,1706.000000,2.359613,38.110000,-122.570000,2.286000
7.786500,34.000000,6.303258,1.005013,1079.000000,2.704261,37.340000,-122.050000,4.239000
2.668900,12.000000,2.929515,1.068429,7429.000000,2.181791,33.910000,-118.340000,1.923000
6.844300,30.000000,5.491582,1.043771,665.000000,2.239057,33.000000,-117.310000,4.925000
2.544600,13.000000,4.118919,0.989189,994.000000,2.686486,36.810000,-119.690000,0.938000
1.698300,10.000000,4.471931,1.161012,4274.000000,2.636644,33.950000,-116.500000,0.666000
3.687500,11.000000,5.486486,1.099421,3095.000000,2.987452,34.080000,-117.380000,1.126000
4.159100,27.000000,5.381834,1.101411,3026.000000,2.668430,37.550000,-122.000000,3.324000
2.555600,52.000000,5.022727,0.989899,985.000000,2.487374,39.210000,-122.010000,0.758000
2.517200,16.000000,6.150470,1.095611,1325.000000,2.076803,35.310000,-120.820000,2.939000
4.041700,34.000000,7.040816,1.214286,784.000000,2.666667,37.960000,-122.320000,1.828000
7.457400,52.000000,7.434164,1.099644,883.000000,3.142349,34.060000,-118.340000,5.000010
3.381600,15.000000,5.404711,0.961456,1374.000000,2.942184,40.570000,-122.320000,0.938000
2.363600,32.000000,3.633947,1.096115,1684.000000,3.443763,34.070000,-118.280000,1.900000
2.660700,30.000000,3.821538,1.040000,1438.000000,4.424615,37.320000,-121.880000,1.693000
3.703100,36.000000,6.276836,1.039548,444.000000,2.508475,33.810000,-118.100000,2.453000
3.787500,28.000000,5.599415,1.225146,930.000000,2.719298,38.310000,-122.670000,2.927000
6.088900,22.000000,6.494104,0.991745,2785.000000,3.284198,37.230000,-121.830000,2.452000
10.047200,11.000000,9.890756,1.159664,415.000000,3.487395,34.180000,-118.690000,5.000010
1.729200,33.000000,4.513678,1.136778,1544.000000,4.693009,36.620000,-119.310000,0.520000
2.819400,43.000000,4.665414,0.902256,612.000000,2.300752,37.620000,-121.030000,0.813000
6.633100,36.000000,6.228700,1.008969,623.000000,2.793722,37.290000,-121.900000,2.833000
1.927100,28.000000,2.753623,1.034783,1485.000000,4.304348,34.050000,-118.210000,1.364000
3.337100,36.000000,4.966972,1.009174,1827.000000,3.352294,38.020000,-121.890000,0.946000
3.242200,33.000000,4.672199,1.107884,621.000000,2.576763,32.740000,-117.110000,1.231000
4.339700,21.000000,5.373239,1.098592,1588.000000,2.795775,33.860000,-118.100000,2.681000
2.537900,33.000000,5.842678,1.147280,5650.000000,4.728033,33.890000,-117.280000,1.527000
3.191200,42.000000,4.851459,1.037135,1614.000000,4.281167,33.930000,-118.190000,1.464000
3.664500,16.000000,6.014019,1.030374,1041.000000,2.432243,38.470000,-121.130000,2.034000
2.918000,20.000000,3.690578,1.078158,2622.000000,2.807281,34.090000,-118.140000,2.087000
6.188500,10.000000,6.631579,0.981851,1638.000000,2.972777,34.260000,-119.170000,2.673000
6.448000,30.000000,6.641026,0.967949,467.000000,2.993590,37.340000,-122.020000,3.606000
3.396600,20.000000,5.375000,1.041667,1785.000000,3.914474,33.980000,-117.480000,1.150000
3.677100,31.000000,4.705263,1.068421,883.000000,4.647368,33.930000,-118.050000,1.415000
2.639200,26.000000,3.832265,1.104701,1821.000000,1.945513,37.780000,-122.430000,2.875000
2.376200,20.000000,4.214363,1.107182,5370.000000,2.921654,33.130000,-117.050000,0.985000
3.143500,45.000000,4.695817,1.030418,499.000000,1.897338,34.150000,-118.240000,2.826000
3.131900,27.000000,5.477157,1.126904,625.000000,3.172589,39.970000,-122.140000,0.627000
1.720400,5.000000,11.298969,2.826804,1050.000000,2.164948,33.840000,-116.480000,1.375000
3.968800,52.000000,5.135776,1.028017,990.000000,2.133621,37.790000,-122.470000,4.833000
2.634100,15.000000,4.369281,1.065359,1172.000000,3.830065,39.370000,-121.030000,0.850000
5.090700,21.000000,6.239971,1.106017,3173.000000,2.272923,33.540000,-117.750000,3.782000
3.921900,35.000000,4.769481,0.993506,1285.000000,4.172078,34.030000,-117.920000,1.595000
4.017900,42.000000,5.136816,1.004975,1313.000000,3.266169,34.100000,-118.050000,2.743000
4.016700,35.000000,4.950262,0.924084,1093.000000,2.861257,34.090000,-117.930000,1.655000
1.246900,33.000000,4.773256,1.052326,579.000000,3.366279,35.370000,-119.010000,0.467000
5.158200,26.000000,6.155689,1.007984,1557.000000,3.107784,37.940000,-121.960000,1.947000
3.089000,18.000000,3.997126,1.081609,2803.000000,1.610920,38.580000,-121.410000,1.414000
1.426700,37.000000,4.291845,1.120172,1092.000000,4.686695,36.960000,-120.050000,0.523000
1.411300,52.000000,4.295455,1.104545,576.000000,2.618182,37.820000,-122.280000,0.831000
3.562500,41.000000,5.160000,0.960000,356.000000,2.373333,38.620000,-121.380000,1.153000
4.081300,24.000000,6.055310,1.056416,3020.000000,3.340708,32.720000,-117.040000,1.370000
4.715900,9.000000,6.402299,0.988506,529.000000,3.040230,37.680000,-120.970000,1.637000
5.529100,52.000000,5.937984,1.049096,1203.000000,3.108527,34.140000,-118.220000,2.746000
3.203100,52.000000,5.477612,1.079602,910.000000,2.263682,37.850000,-122.260000,2.815000
4.131900,33.000000,5.262530,1.081146,1242.000000,2.964200,34.190000,-118.540000,2.037000
5.474100,24.000000,6.587799,1.060181,4017.000000,3.311624,37.240000,-121.840000,2.388000
2.798100,22.000000,4.836237,1.170732,930.000000,3.240418,33.880000,-118.360000,2.750000
5.467500,32.000000,6.169935,1.013072,1790.000000,2.924837,37.260000,-121.910000,2.611000
2.029200,18.000000,4.402750,1.068762,1521.000000,2.988212,35.110000,-120.620000,1.558000
3.867600,40.000000,5.514196,1.003155,914.000000,2.883281,37.670000,-122.130000,1.840000
8.059500,17.000000,8.188406,1.057971,1052.000000,3.049275,37.220000,-121.870000,4.850000
3.139300,14.000000,6.310795,1.155397,1947.000000,2.309609,33.970000,-116.950000,1.163000
5.049000,52.000000,6.382470,1.055777,667.000000,2.657371,34.180000,-118.290000,3.235000
3.021700,52.000000,4.424242,1.040404,176.000000,1.777778,38.570000,-121.470000,2.000000
1.841300,28.000000,5.041958,1.164336,832.000000,2.909091,39.100000,-121.570000,0.623000
2.222200,34.000000,4.935065,1.041558,1009.000000,2.620779,37.350000,-120.610000,0.750000
6.578400,38.000000,6.327402,1.024911,870.000000,3.096085,34.120000,-118.020000,4.085000
1.481200,39.000000,5.424837,1.140523,1061.000000,3.467320,36.390000,-119.230000,0.535000
3.558800,50.000000,5.177458,1.047962,1111.000000,2.664269,37.780000,-122.480000,3.464000
3.016000,35.000000,5.328713,1.073267,1409.000000,2.790099,38.020000,-121.960000,0.953000
5.559100,36.000000,5.410714,0.991071,775.000000,3.459821,33.880000,-118.260000,1.365000
2.609100,21.000000,3.783954,1.136963,5546.000000,3.178223,33.900000,-118.330000,1.639000
3.015000,39.000000,4.031339,1.051282,1467.000000,4.179487,34.110000,-118.250000,1.563000
4.133900,35.000000,4.780622,0.959781,1312.000000,2.398537,32.740000,-117.230000,2.382000
2.682700,43.000000,4.035294,0.988235,613.000000,2.403922,34.190000,-118.340000,2.199000
4.529400,18.000000,5.348457,1.014519,1820.000000,3.303085,33.820000,-118.000000,2.248000
2.144900,27.000000,3.375698,1.066341,3847.000000,2.686453,34.180000,-118.380000,1.653000
4.556800,33.000000,6.137079,1.024719,1263.000000,2.838202,32.800000,-117.130000,1.753000
0.936500,28.000000,3.043887,1.134796,1618.000000,2.536050,37.960000,-121.280000,0.525000
4.706800,6.000000,5.810320,1.059593,4771.000000,3.467297,32.620000,-116.980000,1.843000
5.075400,44.000000,5.196281,1.053719,967.000000,1.997934,34.150000,-118.400000,3.745000
2.352300,28.000000,5.206897,1.000000,535.000000,2.306034,37.770000,-120.860000,0.947000
4.131000,52.000000,5.854054,1.143243,1072.000000,2.897297,37.740000,-122.480000,3.143000
4.009600,35.000000,5.436693,1.031008,1659.000000,4.286822,33.960000,-118.080000,1.650000
2.125000,17.000000,6.876786,1.460714,1352.000000,2.414286,40.750000,-122.790000,0.717000
4.680600,41.000000,5.211806,1.038194,629.000000,2.184028,37.680000,-121.770000,2.094000
1.736100,42.000000,3.000000,1.000000,26.000000,1.857143,37.390000,-121.900000,5.000010
2.888000,50.000000,5.105812,1.146051,2261.000000,3.369598,37.730000,-122.420000,2.464000
1.726700,19.000000,6.096606,1.352480,1028.000000,2.684073,39.920000,-120.090000,0.607000
5.011400,18.000000,5.810624,1.120092,1128.000000,2.605081,33.870000,-118.370000,3.386000
4.794600,24.000000,6.311234,1.036832,4926.000000,3.023941,33.820000,-117.840000,2.512000
3.953600,26.000000,4.987879,1.070303,2184.000000,2.647273,33.780000,-117.950000,1.910000
4.097700,48.000000,5.242063,1.043651,506.000000,2.007937,37.800000,-122.210000,2.297000
3.571100,32.000000,4.707965,1.136536,1912.000000,2.417193,34.180000,-118.400000,3.127000
3.012500,15.000000,10.168591,2.057737,1103.000000,2.547344,38.550000,-120.250000,1.117000
3.010100,12.000000,4.748459,1.056720,2169.000000,2.674476,34.580000,-118.080000,1.163000
6.194600,27.000000,5.861486,0.967342,2363.000000,2.661036,34.270000,-118.270000,2.761000
5.875200,20.000000,6.157667,1.058315,1192.000000,2.574514,33.660000,-117.810000,2.742000
5.388900,33.000000,6.078880,1.043257,1229.000000,3.127226,33.860000,-118.110000,2.349000
2.980800,38.000000,5.670588,1.117647,928.000000,3.639216,36.790000,-120.080000,0.896000
1.413800,36.000000,4.345756,1.055901,1845.000000,3.819876,38.540000,-121.470000,0.525000
3.556800,52.000000,6.090909,1.281818,268.000000,2.436364,34.150000,-118.090000,2.050000
2.516400,36.000000,4.181298,1.013359,1563.000000,2.982824,37.960000,-122.350000,1.142000
4.221800,37.000000,5.351585,1.020173,1956.000000,2.818444,33.850000,-118.170000,2.005000
8.549100,20.000000,6.763699,1.047945,703.000000,2.407534,33.810000,-118.380000,4.103000
3.726200,36.000000,5.014235,0.964413,1002.000000,3.565836,37.610000,-122.030000,1.649000
7.528600,24.000000,6.627119,1.052966,1406.000000,2.978814,34.060000,-117.850000,4.627000
1.871000,16.000000,3.536000,1.000000,884.000000,2.357333,37.610000,-120.970000,1.039000
1.840000,45.000000,3.983607,1.058548,1484.000000,3.475410,33.990000,-118.300000,0.914000
1.734400,35.000000,4.449153,1.067797,918.000000,3.889831,33.930000,-118.350000,1.469000
3.921100,20.000000,5.582222,0.997778,1464.000000,3.253333,36.650000,-119.670000,0.923000
3.397700,31.000000,5.443333,1.053333,944.000000,3.146667,38.280000,-122.300000,1.587000
3.022400,7.000000,7.149789,1.310127,1268.000000,2.675105,37.330000,-119.620000,1.478000
4.702700,14.000000,4.951740,1.037037,2698.000000,3.028058,37.320000,-121.800000,2.276000
6.257800,9.000000,7.325967,1.085635,1355.000000,3.743094,32.670000,-116.890000,2.931000
2.279400,42.000000,5.000000,0.970037,1548.000000,2.898876,38.670000,-121.770000,1.089000
3.013200,44.000000,4.094545,1.076364,989.000000,1.798182,37.880000,-122.270000,2.729000
1.865200,35.000000,3.498534,1.041056,1784.000000,5.231672,34.010000,-118.270000,1.161000
5.798000,21.000000,6.232558,0.988372,928.000000,2.697674,33.020000,-117.270000,2.861000
3.231700,41.000000,3.861660,1.047431,865.000000,3.418972,37.320000,-121.890000,1.848000
4.537000,33.000000,4.556989,1.126882,872.000000,1.875269,33.740000,-118.100000,4.955000
5.826000,14.000000,6.235995,0.965435,3041.000000,3.624553,33.610000,-117.640000,2.479000
0.499900,29.000000,2.373272,1.055300,2690.000000,12.396313,34.020000,-118.280000,5.000010
1.597200,24.000000,5.438503,1.213904,568.000000,3.037433,34.070000,-117.470000,1.125000
2.723100,6.000000,3.645810,1.121229,3298.000000,1.842458,34.160000,-118.370000,2.500000
4.909100,9.000000,5.243243,1.137214,1591.000000,3.307692,37.390000,-121.870000,2.597000
4.625000,52.000000,4.785714,1.092705,1145.000000,1.740122,37.800000,-122.440000,5.000010
2.843800,32.000000,3.851986,1.032491,1053.000000,3.801444,33.950000,-118.370000,1.817000
3.570700,29.000000,5.503797,1.058228,1030.000000,2.607595,34.210000,-118.220000,3.417000
2.103600,42.000000,5.059859,1.080986,1035.000000,3.644366,37.640000,-121.020000,0.883000
4.589300,52.000000,6.273713,1.105691,835.000000,2.262873,37.890000,-122.280000,2.901000
6.150400,16.000000,6.935229,1.042654,2146.000000,3.390205,33.860000,-117.780000,2.660000
3.318700,10.000000,5.292391,1.157609,4936.000000,2.682609,33.900000,-117.460000,1.448000
3.971800,13.000000,5.035479,1.088284,2986.000000,2.463696,34.180000,-119.210000,2.152000
5.049700,38.000000,6.537445,1.046256,1176.000000,2.590308,38.580000,-121.380000,1.917000
3.380200,17.000000,5.756560,1.045190,1683.000000,2.453353,38.860000,-121.120000,2.165000
6.523400,18.000000,7.292627,1.228111,1312.000000,3.023041,36.520000,-121.840000,3.574000
3.750000,38.000000,5.275229,0.981651,259.000000,2.376147,38.720000,-121.900000,1.875000
3.839300,35.000000,5.568878,0.977041,976.000000,2.489796,37.720000,-122.130000,2.435000
2.625000,17.000000,8.092025,1.638037,393.000000,2.411043,40.060000,-124.080000,1.356000
2.396300,16.000000,5.253138,1.153766,2087.000000,2.183054,39.160000,-121.650000,1.148000
2.660700,25.000000,5.584071,1.296460,534.000000,2.362832,38.930000,-119.980000,0.904000
5.106400,16.000000,4.142142,1.108206,6270.000000,1.744089,33.960000,-118.430000,2.832000
4.683800,52.000000,6.146758,1.068259,714.000000,2.436860,34.080000,-118.350000,4.790000
4.228300,36.000000,5.610942,1.088146,748.000000,2.273556,34.400000,-119.710000,3.268000
3.789600,18.000000,5.936031,1.010444,2269.000000,2.962141,40.520000,-122.370000,0.981000
2.536300,30.000000,4.505236,1.044503,1878.000000,4.916230,37.620000,-121.020000,0.839000
2.185900,38.000000,4.472222,1.046296,389.000000,3.601852,33.890000,-118.160000,1.438000
4.222200,18.000000,6.436314,1.162602,1048.000000,2.840108,34.640000,-120.080000,3.750000
4.087300,18.000000,5.452781,1.047865,2104.000000,2.721863,32.840000,-116.900000,1.469000
1.882400,46.000000,3.062500,1.159722,621.000000,4.312500,34.010000,-118.280000,1.625000
3.875000,40.000000,4.138264,1.112540,806.000000,2.591640,34.000000,-118.440000,3.213000
2.826900,40.000000,5.089494,1.058366,901.000000,3.505837,33.900000,-118.240000,0.980000
2.361100,41.000000,4.561001,1.083420,2387.000000,2.489051,38.740000,-121.300000,0.879000
7.508000,52.000000,7.994318,1.036932,878.000000,2.494318,37.810000,-122.230000,3.487000
7.962500,33.000000,6.520599,1.026217,588.000000,2.202247,34.140000,-118.450000,4.908000
1.812500,23.000000,4.899721,1.019499,788.000000,2.194986,39.770000,-121.620000,0.935000
3.160700,34.000000,4.743733,1.100279,849.000000,2.364903,34.050000,-117.270000,1.382000
3.487500,31.000000,5.199187,0.989837,1938.000000,3.939024,32.690000,-117.080000,1.170000
2.298100,35.000000,4.654589,0.932367,1371.000000,3.311594,35.780000,-119.250000,0.699000
3.283300,9.000000,9.628429,2.117207,825.000000,2.057357,33.700000,-116.220000,1.247000
2.625000,40.000000,4.192593,1.064198,1280.000000,3.160494,33.980000,-118.180000,2.063000
5.285500,31.000000,6.851301,1.048327,749.000000,2.784387,37.710000,-122.090000,2.535000
2.596200,45.000000,4.442424,1.078788,715.000000,4.333333,34.050000,-118.170000,1.241000
4.031300,31.000000,5.108387,1.104516,1919.000000,2.476129,33.420000,-117.610000,2.820000
5.437800,52.000000,4.623413,1.093089,1279.000000,1.803949,37.800000,-122.410000,5.000010
11.806000,30.000000,8.838843,1.074380,742.000000,3.066116,37.370000,-122.130000,5.000010
6.213500,28.000000,6.408578,0.966140,1372.000000,3.097065,37.970000,-121.990000,2.172000
6.911300,17.000000,7.484536,0.969072,630.000000,3.247423,33.900000,-117.860000,2.852000
3.584800,18.000000,4.487805,1.024390,1047.000000,2.321508,33.680000,-117.990000,1.869000
2.661100,11.000000,5.441441,1.118243,2190.000000,2.466216,36.750000,-119.720000,0.747000
3.151700,22.000000,3.629915,1.070940,1766.000000,1.509402,34.090000,-118.370000,3.417000
5.226100,36.000000,6.065217,1.013587,951.000000,2.584239,34.280000,-119.250000,3.032000
4.725000,23.000000,6.442260,1.093366,1103.000000,2.710074,33.700000,-117.960000,2.896000
5.161500,26.000000,6.687037,1.042593,2089.000000,3.868519,34.430000,-119.790000,2.762000
3.390600,27.000000,5.074324,1.044402,3496.000000,3.374517,34.060000,-118.140000,2.372000
1.209800,38.000000,4.410638,1.063830,1657.000000,3.525532,33.930000,-118.270000,0.884000
5.883800,24.000000,6.623932,1.065527,2374.000000,3.381766,34.240000,-119.020000,2.326000
3.152300,14.000000,6.183544,1.164557,917.000000,2.901899,37.980000,-120.230000,0.933000
1.274600,36.000000,3.910138,1.267281,1379.000000,3.177419,33.780000,-118.180000,1.297000
10.359100,33.000000,7.636943,1.009554,832.000000,2.649682,37.350000,-122.080000,5.000010
3.443000,18.000000,4.731107,1.048037,5325.000000,3.119508,33.990000,-117.900000,1.719000
1.633100,34.000000,2.283472,1.081256,2655.000000,2.451524,34.090000,-118.320000,1.625000
4.690800,27.000000,5.606178,0.969112,928.000000,3.583012,34.280000,-118.750000,1.866000
6.186300,16.000000,7.317495,1.062635,1249.000000,2.697624,33.650000,-117.700000,3.556000
7.790000,25.000000,6.514368,1.031609,866.000000,2.488506,33.610000,-117.870000,5.000010
4.875000,35.000000,5.791176,0.997059,950.000000,2.794118,34.220000,-118.580000,2.304000
3.590200,39.000000,5.116317,1.080775,2789.000000,4.505654,33.720000,-117.870000,1.659000
3.902800,52.000000,12.901887,2.932075,710.000000,2.679245,34.080000,-116.880000,1.286000
4.233300,20.000000,6.198157,1.059908,731.000000,3.368664,36.810000,-121.500000,3.633000
1.938600,17.000000,4.406103,1.363850,1288.000000,3.023474,33.200000,-117.380000,1.063000
6.432800,24.000000,6.333333,0.968504,1237.000000,3.246719,37.230000,-121.810000,2.572000
2.708300,16.000000,5.118785,1.077348,1013.000000,2.798343,37.790000,-121.270000,1.739000
3.159700,27.000000,4.623529,1.061765,1510.000000,2.220588,33.870000,-118.300000,2.147000
1.520800,10.000000,3.526606,1.058716,1595.000000,2.926606,32.760000,-117.090000,1.188000
5.380600,17.000000,7.697061,1.197438,3409.000000,2.568953,34.240000,-119.090000,4.521000
4.460900,16.000000,6.260736,1.021472,1912.000000,2.932515,38.710000,-121.270000,1.429000
4.030000,15.000000,6.053371,1.106742,857.000000,2.407303,38.770000,-120.580000,1.412000
4.606900,7.000000,5.609195,0.998563,3551.000000,2.551006,38.260000,-122.630000,2.023000
6.509500,25.000000,6.631579,0.894737,340.000000,1.988304,37.720000,-122.130000,3.712000
4.390600,44.000000,5.936675,0.997361,928.000000,2.448549,35.400000,-119.000000,0.939000
3.298400,50.000000,5.781690,1.133803,713.000000,2.510563,37.780000,-122.180000,1.607000
3.515600,50.000000,6.480337,1.191011,887.000000,2.491573,32.730000,-117.120000,1.688000
3.044400,36.000000,4.559748,1.081761,1087.000000,2.278826,38.460000,-122.710000,1.672000
6.371200,9.000000,6.762044,1.108029,1724.000000,2.516788,33.020000,-117.260000,3.698000
3.778400,25.000000,5.928571,1.037267,1043.000000,3.239130,32.950000,-117.020000,1.601000
6.797700,33.000000,7.194521,1.041096,2041.000000,2.795890,34.180000,-118.630000,3.897000
3.625000,22.000000,5.161616,0.979798,517.000000,2.611111,37.920000,-120.400000,0.994000
3.687500,36.000000,5.327526,1.010453,1271.000000,4.428571,33.990000,-118.100000,1.752000
2.468800,25.000000,4.838816,0.986842,721.000000,2.371711,38.000000,-121.240000,1.268000
4.037000,35.000000,4.537549,1.019763,975.000000,3.853755,34.080000,-118.040000,1.733000
3.194900,25.000000,4.433962,1.025157,1107.000000,2.320755,34.080000,-117.890000,2.074000
3.867200,36.000000,5.769565,0.908696,613.000000,2.665217,38.600000,-121.420000,1.114000
3.069400,44.000000,5.385852,1.019293,806.000000,2.591640,37.950000,-122.340000,1.353000
2.093800,27.000000,6.769231,1.335664,283.000000,1.979021,38.910000,-120.010000,0.944000
3.390600,20.000000,4.504119,1.084020,1562.000000,2.573311,34.150000,-118.240000,2.841000
2.425000,28.000000,4.174026,1.093506,926.000000,2.405195,36.960000,-122.030000,2.161000
4.250000,4.000000,5.593190,1.127240,2211.000000,1.981183,33.000000,-117.070000,2.816000
2.232800,46.000000,4.890351,1.070175,1985.000000,4.353070,34.180000,-118.150000,1.421000
3.166700,23.000000,5.225532,1.000000,569.000000,2.421277,32.800000,-115.640000,1.250000
5.005200,44.000000,5.463504,1.010949,542.000000,1.978102,33.830000,-118.180000,3.218000
9.466400,45.000000,7.593985,1.085213,916.000000,2.295739,34.060000,-118.470000,5.000010
1.900000,15.000000,6.742574,1.262376,378.000000,1.871287,33.630000,-117.720000,1.625000
5.032300,30.000000,6.295265,1.041783,958.000000,2.668524,38.350000,-122.760000,2.224000
8.014400,16.000000,8.191860,1.418605,970.000000,5.639535,34.070000,-118.860000,5.000010
1.910700,23.000000,3.721495,1.091589,1380.000000,2.579439,33.950000,-118.170000,1.819000
3.125000,12.000000,5.786378,1.102167,1007.000000,3.117647,33.660000,-117.220000,1.172000
3.827200,23.000000,6.108558,1.013471,4147.000000,3.286054,38.620000,-121.480000,0.966000
3.172400,41.000000,5.062500,1.077206,1142.000000,4.198529,34.030000,-118.160000,1.416000
3.667300,22.000000,3.530851,1.111702,1848.000000,1.965957,34.040000,-118.450000,2.833000
3.859400,10.000000,5.474576,1.052731,1681.000000,3.165725,34.530000,-117.960000,1.410000
3.892900,52.000000,4.730120,1.036145,1197.000000,2.884337,33.790000,-117.850000,2.110000
4.427100,35.000000,5.813880,1.037855,1041.000000,3.283912,34.220000,-118.560000,2.051000
1.125000,26.000000,3.794340,1.050943,855.000000,1.613208,38.450000,-122.700000,2.333000
5.141800,32.000000,5.030508,1.000000,928.000000,3.145763,33.790000,-117.880000,1.903000
8.765700,24.000000,8.093117,0.987854,759.000000,3.072874,34.140000,-118.850000,3.663000
3.196400,31.000000,5.230570,1.080311,872.000000,2.259067,32.790000,-117.090000,1.777000
3.171900,39.000000,5.759076,1.059406,901.000000,2.973597,36.750000,-119.730000,0.679000
1.742600,33.000000,4.993318,1.151448,1160.000000,2.583519,39.730000,-121.820000,0.603000
3.870000,26.000000,4.151923,1.005769,1331.000000,2.559615,33.910000,-118.350000,2.645000
5.584200,15.000000,7.112821,1.210256,638.000000,3.271795,36.820000,-119.850000,0.889000
4.077400,35.000000,5.225389,0.992228,1388.000000,3.595855,33.920000,-118.100000,1.716000
5.134500,27.000000,5.500000,0.974178,1537.000000,3.607981,33.750000,-117.980000,2.106000
4.158700,32.000000,5.580808,1.075758,1082.000000,2.732323,37.000000,-121.940000,3.152000
4.605300,30.000000,4.467954,1.062335,1935.000000,1.698859,37.760000,-122.440000,3.861000
4.391100,21.000000,5.976027,0.910959,837.000000,2.866438,36.350000,-119.650000,1.079000
2.962500,17.000000,5.712887,1.068515,1763.000000,2.876020,39.660000,-121.660000,1.012000
2.870200,36.000000,5.245570,1.032911,964.000000,2.440506,34.070000,-117.660000,1.370000
3.040300,26.000000,5.140969,0.975037,1860.000000,2.731278,34.030000,-117.030000,1.135000
2.375000,17.000000,5.690407,1.078488,1768.000000,2.569767,36.020000,-119.010000,0.798000
2.312500,15.000000,5.681023,1.098250,1737.000000,2.337820,38.380000,-120.770000,1.286000
2.568100,35.000000,5.050651,1.034387,9879.000000,4.590613,38.270000,-121.940000,0.813000
3.407100,37.000000,3.383046,1.131868,1082.000000,1.698587,33.990000,-118.470000,2.675000
3.991700,35.000000,4.609137,0.984772,413.000000,2.096447,37.960000,-122.530000,2.908000
3.160000,14.000000,3.204934,1.053131,1319.000000,2.502846,32.690000,-117.050000,1.438000
3.031300,45.000000,4.249330,0.882038,981.000000,2.630027,37.950000,-122.330000,1.358000
4.930600,52.000000,6.184426,0.922131,674.000000,2.762295,37.820000,-122.240000,3.134000
