MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
1.781300,34.000000,3.762376,1.084158,968.000000,4.792079,34.020000,-118.170000,1.450000
5.958200,38.000000,6.453441,1.008097,633.000000,2.562753,34.160000,-118.040000,3.507000
2.372500,30.000000,4.803059,1.141491,1390.000000,2.657744,34.120000,-117.220000,0.772000
3.906300,20.000000,5.457197,1.079962,2586.000000,2.432738,38.610000,-121.340000,1.621000
3.918500,12.000000,6.625442,1.084806,806.000000,2.848057,39.050000,-121.030000,1.952000
4.158700,43.000000,5.861496,1.127424,900.000000,2.493075,37.920000,-122.310000,2.122000
3.659100,36.000000,5.207739,1.099796,1556.000000,3.169043,34.220000,-118.400000,1.838000
8.068300,20.000000,8.124161,1.026846,1023.000000,3.432886,34.150000,-117.830000,4.515000
3.446400,5.000000,6.360097,1.053528,1275.000000,3.102190,40.600000,-122.420000,1.229000
2.199200,26.000000,2.633774,1.020346,5756.000000,5.855544,33.740000,-117.850000,1.708000
3.293300,16.000000,3.927586,1.131034,665.000000,2.293103,33.830000,-118.020000,2.600000
2.675000,18.000000,6.026369,1.229209,2051.000000,4.160243,33.210000,-117.350000,1.171000
2.807100,14.000000,6.011834,1.295858,443.000000,2.621302,33.480000,-116.890000,1.375000
3.343800,50.000000,5.342857,0.942857,130.000000,3.714286,34.270000,-118.850000,5.000010
3.515600,31.000000,4.945848,1.025271,1062.000000,3.833935,34.070000,-118.070000,1.993000
2.200000,14.000000,3.605232,1.187872,1691.000000,2.010702,34.090000,-118.340000,2.100000
5.784300,15.000000,4.835580,0.986523,1533.000000,4.132075,37.310000,-121.810000,2.099000
3.781300,35.000000,5.002331,1.002331,1230.000000,2.867133,33.860000,-117.960000,1.849000
4.031300,29.000000,4.844444,1.126984,724.000000,2.298413,37.520000,-122.280000,4.352000
3.580600,52.000000,5.174917,1.113861,1213.000000,2.001650,34.110000,-118.300000,3.919000
2.298800,35.000000,3.635434,1.107325,2248.000000,3.829642,33.950000,-118.210000,1.534000
3.340900,32.000000,3.254902,1.009804,177.000000,1.735294,33.900000,-118.370000,2.563000
2.463200,41.000000,5.309353,1.028777,1086.000000,3.906475,33.890000,-118.250000,1.117000
3.093800,35.000000,5.597911,1.013055,1003.000000,2.618799,32.750000,-117.050000,1.373000
2.321400,41.000000,4.738739,0.951952,897.000000,2.693694,38.640000,-121.410000,0.668000
6.574300,10.000000,7.072864,1.082915,1181.000000,2.967337,33.720000,-117.770000,2.787000
3.950000,52.000000,6.060870,0.969565,545.000000,2.369565,37.740000,-122.150000,2.190000
4.145800,52.000000,5.354167,1.020833,355.000000,2.465278,37.740000,-122.160000,1.434000
4.087500,52.000000,4.538182,1.029091,620.000000,2.254545,37.890000,-122.300000,2.213000
5.411000,33.000000,5.890909,1.029091,868.000000,3.156364,34.140000,-117.940000,2.194000
4.885400,52.000000,6.437186,1.030151,973.000000,2.444724,37.330000,-121.910000,3.306000
10.341600,36.000000,7.525000,1.025000,740.000000,2.642857,37.900000,-122.200000,5.000010
3.250000,19.000000,5.709459,1.104730,855.000000,2.888514,37.740000,-120.910000,1.767000
4.291700,37.000000,5.148594,0.979920,852.000000,3.421687,33.930000,-118.310000,1.279000
2.007400,20.000000,5.284327,1.091540,1993.000000,2.764216,41.750000,-124.210000,0.669000
3.130400,16.000000,3.790936,1.160819,1235.000000,1.805556,32.800000,-117.190000,1.663000
2.943800,18.000000,4.979232,1.052116,7009.000000,2.746473,35.330000,-119.050000,0.872000
4.552600,28.000000,5.784257,0.912536,1099.000000,3.204082,34.020000,-118.090000,2.502000
8.391200,25.000000,7.843416,1.016607,2519.000000,2.988138,34.180000,-118.660000,4.190000
1.718800,26.000000,4.936464,1.005525,1548.000000,4.276243,36.980000,-120.650000,0.495000
2.590900,17.000000,4.871479,1.028169,1275.000000,2.244718,38.660000,-121.330000,1.254000
4.210900,9.000000,8.318182,1.604545,1515.000000,6.886364,34.450000,-119.780000,4.500000
6.094800,52.000000,7.795455,1.077922,810.000000,2.629870,34.140000,-118.110000,3.587000
5.350500,15.000000,6.720317,1.079156,2118.000000,2.794195,32.670000,-117.030000,2.666000
3.745200,26.000000,5.113951,1.011715,2199.000000,2.341853,38.550000,-121.750000,2.277000
3.971200,16.000000,4.624540,1.029448,1986.000000,2.436810,37.950000,-122.470000,1.875000
3.620100,21.000000,4.666220,1.083110,1866.000000,2.501340,34.110000,-117.810000,1.504000
1.500000,39.000000,3.242812,1.137380,875.000000,2.795527,37.300000,-120.480000,0.670000
2.421900,46.000000,3.564103,0.933333,601.000000,3.082051,32.750000,-117.110000,0.906000
3.111500,39.000000,4.328452,1.046025,1408.000000,2.945607,37.670000,-122.090000,1.535000
2.443500,22.000000,4.125370,1.067127,2096.000000,2.069102,33.940000,-117.410000,1.185000
6.090500,26.000000,5.631148,0.959016,731.000000,2.995902,33.680000,-117.960000,2.248000
3.237700,32.000000,4.521590,1.082248,3689.000000,2.528444,34.150000,-118.010000,1.841000
3.050000,33.000000,6.868597,1.269488,1753.000000,3.904232,34.020000,-117.430000,0.978000
6.067200,26.000000,5.172507,1.091644,953.000000,2.568733,33.990000,-118.450000,4.208000
3.277800,41.000000,4.500000,1.003597,1053.000000,3.787770,33.800000,-118.210000,1.508000
3.320000,27.000000,5.483296,1.077951,852.000000,1.897550,36.800000,-119.790000,1.247000
5.392000,52.000000,6.870536,0.946429,535.000000,2.388393,32.750000,-117.180000,4.085000
6.577200,20.000000,8.269231,1.010989,635.000000,3.489011,32.670000,-117.020000,2.452000
2.180600,8.000000,4.884848,1.039394,1230.000000,3.727273,35.780000,-119.230000,0.672000
3.458300,35.000000,4.341289,1.109785,1336.000000,3.188544,34.180000,-118.460000,2.532000
2.636400,22.000000,3.587413,0.993007,1254.000000,2.192308,34.180000,-118.430000,2.711000
5.594400,19.000000,6.240143,1.053763,632.000000,2.265233,37.240000,-121.940000,2.905000
2.515000,34.000000,5.319149,1.195035,674.000000,2.390071,38.140000,-121.290000,1.108000
2.232100,21.000000,5.803191,1.106383,660.000000,3.510638,41.540000,-120.870000,0.346000
2.000000,37.000000,4.874239,1.115619,1234.000000,2.503043,34.130000,-117.260000,0.721000
15.000100,2.000000,22.222222,2.222222,25.000000,2.777778,37.740000,-121.960000,3.500000
9.070200,43.000000,7.335052,1.015464,1467.000000,2.520619,34.170000,-118.180000,5.000010
2.250000,52.000000,3.090909,0.696970,35.000000,1.060606,37.710000,-121.000000,1.750000
4.802100,45.000000,5.927536,1.043478,340.000000,2.463768,37.740000,-121.420000,1.335000
0.935500,24.000000,3.482051,1.189744,1371.000000,2.343590,37.780000,-122.430000,1.125000
4.815200,21.000000,6.349073,1.032040,1722.000000,2.903879,33.190000,-117.210000,2.185000
1.655400,44.000000,4.260504,0.945378,704.000000,2.957983,37.930000,-121.680000,1.194000
5.091700,52.000000,5.628458,1.142292,550.000000,2.173913,37.820000,-122.250000,2.625000
3.265200,12.000000,4.399360,1.027447,12153.000000,2.779735,36.720000,-121.680000,1.528000
4.076900,32.000000,5.392593,0.992593,837.000000,6.200000,33.730000,-117.890000,1.639000
4.015000,30.000000,5.017143,1.040952,4480.000000,4.266667,33.750000,-117.940000,1.867000
7.435300,7.000000,7.762408,1.052889,3926.000000,3.194467,37.670000,-121.900000,3.898000
7.700600,52.000000,6.607143,1.107143,150.000000,2.678571,37.970000,-122.620000,3.167000
3.284700,17.000000,3.381720,1.188172,514.000000,2.763441,34.240000,-119.180000,1.125000
2.186500,15.000000,3.900000,1.103226,3012.000000,2.429032,33.930000,-117.430000,1.293000
3.449100,30.000000,5.483478,1.083478,1544.000000,2.685217,33.960000,-117.380000,1.338000
4.139700,52.000000,5.474777,0.997033,1015.000000,3.011869,37.760000,-122.480000,3.313000
3.750000,23.000000,5.396880,1.057192,2045.000000,3.544194,33.790000,-117.810000,2.119000
1.168700,48.000000,3.292308,0.984615,1586.000000,3.485714,34.110000,-117.290000,0.708000
4.041700,44.000000,4.322695,1.148936,1036.000000,3.673759,34.120000,-118.190000,1.706000
5.714300,40.000000,6.102410,0.903614,449.000000,2.704819,34.180000,-118.420000,3.824000
5.676500,25.000000,6.279743,1.061093,1809.000000,2.908360,33.670000,-117.970000,2.651000
4.875000,35.000000,5.927536,1.140097,548.000000,2.647343,38.530000,-122.520000,3.367000
6.288400,34.000000,5.487395,0.957983,849.000000,2.378151,37.380000,-122.090000,4.147000
6.547500,25.000000,6.992374,1.102955,2626.000000,2.503337,37.490000,-122.280000,5.000010
2.500000,23.000000,5.724453,1.145985,1446.000000,2.638686,36.320000,-119.330000,0.855000
2.649100,5.000000,4.482368,1.094458,2965.000000,3.734257,33.840000,-118.310000,2.167000
2.586300,43.000000,4.624204,1.023355,1545.000000,3.280255,37.970000,-122.350000,1.122000
4.071400,19.000000,61.812500,11.000000,112.000000,2.333333,39.010000,-120.060000,4.375000
1.987500,19.000000,6.637500,1.400000,139.000000,1.737500,38.290000,-122.280000,3.250000
2.567000,21.000000,5.091935,1.027419,2268.000000,3.658065,37.380000,-120.640000,0.704000
4.375000,17.000000,5.318782,1.060914,2440.000000,2.477157,33.730000,-117.990000,2.481000
2.757400,33.000000,6.021834,1.192140,884.000000,3.860262,34.060000,-117.470000,1.250000
5.119400,18.000000,6.477037,1.090370,1473.000000,2.182222,33.120000,-117.200000,2.478000
2.369000,29.000000,4.030534,1.125191,1795.000000,2.740458,34.120000,-118.180000,1.734000
4.035700,30.000000,4.897098,0.894459,1103.000000,2.910290,32.730000,-116.990000,1.538000
5.377400,22.000000,7.019231,1.013462,1637.000000,3.148077,37.380000,-121.790000,3.256000
2.800000,23.000000,3.899576,1.038190,1811.000000,2.561528,33.800000,-117.940000,2.143000
2.767900,23.000000,3.038678,1.064464,2031.000000,1.636583,34.040000,-118.450000,2.775000
4.671900,24.000000,6.924901,1.029644,1490.000000,2.944664,35.310000,-120.700000,3.370000
8.705900,13.000000,7.419355,0.912442,703.000000,3.239631,37.930000,-121.910000,3.294000
3.281300,36.000000,3.943128,1.000000,545.000000,2.582938,37.350000,-121.950000,2.444000
3.947900,35.000000,5.362862,1.017036,2110.000000,3.594549,33.780000,-117.970000,2.038000
4.086500,30.000000,5.132743,0.991150,1434.000000,3.172566,33.850000,-118.030000,2.037000
2.197500,41.000000,5.373802,1.094249,1841.000000,2.940895,38.540000,-121.480000,0.735000
6.579900,10.000000,5.383333,0.888889,482.000000,2.677778,38.290000,-122.260000,2.181000
3.175000,25.000000,4.173913,1.059783,529.000000,2.875000,33.830000,-118.030000,1.328000
7.560400,9.000000,6.696970,0.943723,683.000000,2.956710,32.910000,-117.080000,3.279000
2.875000,43.000000,6.314721,1.060914,611.000000,3.101523,37.640000,-121.180000,1.875000
6.319100,25.000000,7.990338,1.016908,1201.000000,2.900966,32.770000,-116.950000,3.034000
3.529600,43.000000,4.644150,1.227986,1497.000000,1.805790,37.710000,-122.480000,4.000000
1.228100,25.000000,5.503979,1.153846,991.000000,2.628647,39.770000,-123.230000,0.603000
2.125000,44.000000,4.294264,1.139651,2177.000000,5.428928,33.980000,-118.270000,0.925000
5.919900,25.000000,5.786667,0.986667,199.000000,2.653333,34.160000,-118.210000,4.205000
3.062500,37.000000,5.275000,0.987500,211.000000,2.637500,32.800000,-117.160000,1.597000
3.764700,32.000000,5.650862,1.165948,1022.000000,2.202586,37.920000,-122.510000,3.750000
4.516700,24.000000,5.977667,1.151365,1006.000000,2.496278,38.540000,-122.620000,2.652000
0.931800,35.000000,2.803340,1.100186,914.000000,1.695733,33.780000,-118.190000,1.875000
2.673600,52.000000,3.692935,1.073370,521.000000,1.415761,34.000000,-118.480000,5.000010
2.097200,37.000000,3.781046,1.084967,983.000000,3.212418,32.670000,-117.090000,1.170000
4.250000,24.000000,5.322148,0.879195,912.000000,3.060403,33.210000,-117.350000,1.503000
4.263900,31.000000,5.688771,1.050398,3540.000000,3.129973,34.240000,-118.330000,2.933000
4.835000,11.000000,6.515513,1.025060,2645.000000,3.156325,38.730000,-120.910000,2.306000
2.236600,23.000000,3.443350,0.955665,1112.000000,2.738916,38.290000,-122.280000,1.402000
3.173600,16.000000,5.705305,1.082515,1467.000000,2.882122,37.000000,-119.480000,1.118000
4.821000,16.000000,5.121331,0.990215,1317.000000,2.577299,33.720000,-117.800000,2.014000
8.540700,22.000000,7.366848,0.956522,1305.000000,3.546196,33.810000,-118.070000,3.988000
3.571400,5.000000,4.693878,1.269388,648.000000,2.644898,37.490000,-121.930000,3.000000
10.804500,44.000000,5.494845,0.927835,291.000000,3.000000,34.060000,-118.420000,5.000010
5.738500,28.000000,5.538776,1.024490,1389.000000,2.834694,37.250000,-121.900000,2.404000
2.196900,47.000000,5.767677,1.124579,570.000000,1.919192,37.650000,-121.010000,1.494000
1.641000,34.000000,4.904382,1.101594,2334.000000,4.649402,33.900000,-118.230000,0.968000
1.615400,17.000000,62.422222,14.111111,83.000000,1.844444,33.970000,-114.490000,0.875000
9.395900,52.000000,7.512097,0.955645,1366.000000,2.754032,37.850000,-122.240000,5.000010
1.978400,37.000000,4.988584,1.038813,1143.000000,2.609589,36.780000,-119.780000,0.707000
6.766900,35.000000,5.168561,1.018939,969.000000,1.835227,37.860000,-122.490000,5.000010
5.265500,28.000000,5.532028,0.998221,1891.000000,3.364769,33.720000,-117.980000,2.431000
2.741100,27.000000,4.402367,1.266272,295.000000,1.745562,37.890000,-122.130000,3.500000
4.397700,31.000000,7.441520,1.090643,956.000000,2.795322,32.760000,-117.000000,2.268000
2.220200,13.000000,5.494141,1.130859,1385.000000,2.705078,36.710000,-119.250000,1.000000
1.651300,37.000000,4.500000,1.275510,390.000000,3.979592,33.950000,-118.240000,0.902000
2.318200,24.000000,5.574932,1.204360,812.000000,2.212534,33.170000,-117.360000,5.000010
3.000000,16.000000,5.147016,1.113537,2007.000000,2.921397,33.380000,-117.250000,1.467000
2.945300,28.000000,5.343042,0.987055,780.000000,2.524272,36.810000,-119.720000,0.722000
2.929700,28.000000,4.699552,1.137519,1737.000000,2.596413,37.790000,-122.190000,1.405000
2.750000,33.000000,3.331361,1.147929,265.000000,1.568047,37.970000,-122.520000,2.313000
3.793200,37.000000,5.501377,0.994490,1037.000000,2.856749,34.200000,-118.150000,2.103000
9.522100,48.000000,7.021318,1.023256,1282.000000,2.484496,34.050000,-118.480000,5.000010
2.898100,26.000000,3.099432,1.000000,1638.000000,2.326705,37.310000,-121.930000,2.298000
3.185800,34.000000,6.346154,1.330769,355.000000,2.730769,38.650000,-121.380000,1.095000
4.659100,20.000000,6.758065,1.080645,551.000000,2.962366,34.650000,-118.140000,2.472000
6.293500,26.000000,7.498311,1.040541,1881.000000,3.177365,34.210000,-118.870000,2.580000
1.794100,22.000000,4.216146,0.937500,1509.000000,3.929688,34.970000,-120.440000,1.103000
2.016200,28.000000,3.615464,0.998969,3740.000000,3.855670,33.960000,-118.190000,1.420000
3.854200,5.000000,3.824619,1.098039,1599.000000,1.741830,32.870000,-117.220000,1.766000
2.963000,25.000000,5.320132,1.033003,837.000000,2.762376,39.770000,-121.610000,0.895000
3.104200,18.000000,5.463415,0.926829,95.000000,2.317073,38.530000,-121.280000,1.650000
1.271600,19.000000,3.477903,1.070412,4638.000000,3.474157,36.810000,-119.760000,0.694000
6.058200,39.000000,4.536082,0.855670,270.000000,2.783505,37.970000,-121.200000,1.577000
4.131900,22.000000,5.949886,1.125285,1361.000000,3.100228,34.410000,-119.310000,2.450000
3.272700,17.000000,5.234177,1.139241,1587.000000,2.511076,38.320000,-122.490000,1.760000
13.499000,42.000000,8.928358,1.000000,1018.000000,3.038806,37.820000,-122.220000,5.000010
2.300000,10.000000,5.774223,1.220293,2625.000000,2.399452,33.810000,-117.020000,1.089000
3.321400,43.000000,4.436275,0.975490,764.000000,3.745098,33.810000,-118.210000,1.622000
4.724500,13.000000,4.540295,1.002270,1999.000000,2.269012,33.680000,-117.990000,2.736000
1.916700,42.000000,3.193916,1.058935,2099.000000,3.990494,34.030000,-118.290000,1.364000
1.553100,15.000000,4.024911,1.014235,728.000000,2.590747,37.510000,-120.850000,0.931000
6.107400,26.000000,6.304094,1.007797,1597.000000,3.113060,34.210000,-118.620000,2.586000
5.016200,27.000000,4.810606,0.977273,809.000000,3.064394,33.730000,-117.820000,2.230000
8.529400,35.000000,8.186508,1.055556,676.000000,2.682540,37.360000,-122.100000,5.000010
4.062500,47.000000,5.122302,1.079137,632.000000,2.273381,34.050000,-118.360000,2.952000
2.375000,20.000000,3.698113,1.081761,864.000000,2.716981,34.220000,-118.380000,1.777000
3.778400,32.000000,5.975207,1.076446,1580.000000,3.264463,37.430000,-120.840000,1.645000
8.817800,27.000000,7.472036,1.008949,1220.000000,2.729306,37.270000,-122.010000,5.000010
5.083200,29.000000,6.045918,1.005102,588.000000,3.000000,34.100000,-117.860000,1.969000
4.052600,36.000000,5.639506,1.096296,1425.000000,3.518519,33.950000,-117.430000,1.045000
4.538200,39.000000,4.972561,0.981707,1034.000000,3.152439,33.920000,-118.080000,1.657000
5.594200,5.000000,6.715203,1.072805,1327.000000,2.841542,38.130000,-121.320000,1.869000
7.358800,16.000000,7.447917,0.961806,1952.000000,3.388889,37.650000,-121.770000,3.275000
4.798600,18.000000,6.130890,1.052356,1264.000000,3.308901,34.030000,-117.330000,1.237000
9.841300,32.000000,7.170040,1.014845,4353.000000,2.937247,34.220000,-118.190000,5.000010
2.987100,18.000000,5.105000,1.050000,914.000000,2.285000,38.230000,-122.610000,1.938000
4.962000,20.000000,24.532895,4.039474,365.000000,2.401316,39.240000,-120.070000,1.695000
7.113400,38.000000,5.487342,1.103376,870.000000,1.835443,34.110000,-118.380000,4.167000
3.267900,49.000000,4.385802,1.033951,1396.000000,2.154321,37.760000,-122.470000,3.457000
8.495200,16.000000,6.890443,0.916084,1379.000000,3.214452,33.800000,-118.020000,3.596000
3.169600,13.000000,5.079365,1.015873,2450.000000,4.320988,32.570000,-117.050000,1.380000
4.352300,17.000000,6.681102,1.055118,911.000000,3.586614,32.990000,-115.540000,0.960000
5.046800,5.000000,6.530331,1.050551,3523.000000,3.238051,37.980000,-121.720000,1.688000
1.962500,35.000000,5.104478,1.186567,900.000000,2.238806,40.110000,-123.750000,1.015000
3.141000,21.000000,5.481752,1.012165,1050.000000,2.554745,38.730000,-121.360000,2.201000
9.556100,27.000000,8.094937,0.981013,891.000000,2.819620,33.910000,-117.920000,4.118000
2.111600,25.000000,4.897227,1.171289,1660.000000,2.707993,38.590000,-121.300000,0.896000
2.500000,37.000000,4.793919,1.047297,1125.000000,3.800676,33.990000,-118.080000,1.620000
1.625000,52.000000,3.838095,1.114286,361.000000,3.438095,34.140000,-118.150000,1.875000
4.222700,30.000000,5.698061,1.029086,1994.000000,2.761773,38.010000,-121.890000,1.344000
5.592400,42.000000,5.562147,0.997175,927.000000,2.618644,34.110000,-118.080000,2.853000
1.735000,14.000000,4.599398,0.978916,1453.000000,4.376506,32.730000,-115.530000,0.612000
4.625000,19.000000,5.037037,1.044974,1776.000000,2.349206,33.670000,-117.990000,2.822000
4.416700,28.000000,4.282847,1.109489,785.000000,1.432482,34.090000,-118.390000,4.250000
3.694000,36.000000,4.831361,1.020710,1382.000000,4.088757,37.600000,-122.020000,1.596000
0.951800,27.000000,3.017964,0.850299,789.000000,4.724551,33.950000,-118.230000,0.914000
4.535200,26.000000,4.807018,0.960526,954.000000,2.092105,37.750000,-122.460000,3.742000
4.794100,37.000000,6.166667,0.927083,529.000000,2.755208,32.780000,-117.050000,1.617000
4.875000,10.000000,5.168022,1.078591,921.000000,2.495935,34.100000,-118.180000,2.004000
1.924100,38.000000,3.935622,1.098712,494.000000,2.120172,32.640000,-117.080000,1.500000
3.081900,32.000000,5.370019,1.223909,1500.000000,2.846300,34.100000,-118.080000,2.146000
2.658200,15.000000,4.540208,1.143803,2554.000000,2.416272,34.100000,-117.630000,1.228000
4.890600,16.000000,6.404211,1.103158,1516.000000,3.191579,34.020000,-117.670000,1.785000
5.141200,18.000000,6.429672,1.057803,1449.000000,2.791908,37.050000,-122.110000,3.158000
2.100500,35.000000,3.652941,1.052941,2274.000000,4.458824,33.970000,-118.210000,1.713000
4.676500,45.000000,5.444068,1.016949,735.000000,2.491525,33.870000,-118.130000,1.984000
3.315500,21.000000,4.503788,1.064394,577.000000,2.185606,33.810000,-118.080000,2.375000
4.638900,34.000000,4.736111,0.916667,491.000000,3.409722,33.910000,-118.120000,1.738000
12.591500,8.000000,10.511628,1.186047,140.000000,3.255814,37.740000,-121.920000,4.324000
2.633600,43.000000,3.104405,1.035889,1919.000000,3.130506,34.090000,-118.250000,1.743000
3.202400,43.000000,4.911422,1.023310,876.000000,2.041958,33.840000,-118.140000,3.394000
1.592300,52.000000,5.537423,1.208589,1926.000000,2.363190,41.200000,-122.270000,0.560000
5.798400,20.000000,7.186957,1.093478,1374.000000,2.986957,38.280000,-122.450000,2.976000
4.250000,27.000000,4.775665,1.000000,3033.000000,5.766160,37.340000,-121.840000,1.629000
2.940500,24.000000,3.767588,0.987437,2937.000000,3.689698,34.080000,-118.140000,2.178000
